0	542.374
2.331	4.27579
4.662	3.65669
6.99301	1.67053
9.32401	2.23668
11.655	3.23133
13.986	3.17839
16.317	5.87784
18.648	9.74521
20.979	3.10556
23.31	1.30711
25.641	8.26401
27.972	8.5126
30.303	2.89878
32.634	4.34697
34.965	2.45704
37.296	1.32991
39.627	2.04864
41.958	4.82576
44.289	11.4936
46.62	7.59536
48.951	2.86087
51.2821	0.853562
53.6131	1.71582
55.9441	2.6135
58.2751	1.38627
60.6061	1.70645
62.9371	3.97738
65.2681	0.344853
67.5991	0.797192
69.9301	3.73605
72.2611	4.47164
74.5921	0.499159
76.9231	3.01684
79.2541	0.3754
81.5851	1.70832
83.9161	1.09024
86.2471	2.53617
88.5781	0.890092
90.9091	2.96339
93.2401	7.85499
95.5711	3.66635
97.9021	3.13874
100.233	1.92197
102.564	1.27398
104.895	3.4421
107.226	1.12065
109.557	2.744
111.888	0.929608
114.219	2.43588
116.55	0.555471
118.881	1.1549
121.212	2.65111
123.543	0.200536
125.874	1.92985
128.205	0.348136
130.536	2.31466
132.867	1.74147
135.198	2.90041
137.529	1.32316
139.86	2.286
142.191	1.30133
144.522	2.10064
146.853	2.5148
149.184	1.38945
151.515	1.31917
153.846	0.293543
156.177	3.07402
158.508	0.373576
160.839	1.6102
163.17	0.535692
165.501	0.978685
167.832	1.40489
170.163	0.921659
172.494	1.94824
174.825	1.57705
177.156	1.94495
179.487	1.29086
181.818	1.26957
184.149	1.323
186.48	1.245
188.811	1.96046
191.142	2.67344
193.473	2.19667
195.804	0.374894
198.135	0.801868
200.466	0.286627
202.797	1.79899
205.128	2.75384
207.459	1.79926
209.79	2.1892
212.121	3.28636
214.452	5.54555
216.783	4.04536
219.114	1.52014
221.445	5.45193
223.776	10.8991
226.107	9.44751
228.438	4.58285
230.769	1.92993
233.1	2.99035
235.431	3.98424
237.762	3.17879
240.093	3.74566
242.424	2.88474
244.755	2.54283
247.086	1.91015
249.417	3.59326
251.748	3.16616
254.079	1.22887
256.41	1.21847
258.741	2.28729
261.072	1.93237
263.403	2.08259
265.734	2.10844
268.065	0.197584
270.396	1.43656
272.727	1.38245
275.058	2.34123
277.389	2.57245
279.72	3.504
282.051	1.83311
284.382	1.5938
286.713	3.15227
289.044	1.53466
291.375	1.10434
293.706	1.54212
296.037	1.14481
298.368	0.719652
300.699	1.14166
303.03	0.818743
305.361	2.75494
307.692	1.55362
310.023	2.54597
312.354	2.235
314.685	1.93949
317.016	2.93872
319.347	2.43834
321.678	0.681154
324.009	0.876235
326.34	4.44606
328.671	3.69823
331.002	2.16779
333.333	4.36032
335.664	2.62848
337.995	7.57042
340.326	15.8579
342.657	18.3654
344.988	17.161
347.319	6.68293
349.65	4.05624
351.981	8.47374
354.312	7.40197
356.643	4.6035
358.974	2.8159
361.305	1.58705
363.636	1.96327
365.967	2.08565
368.298	4.56556
370.629	3.65755
372.96	6.91453
375.291	6.69732
377.622	8.0639
379.953	12.1379
382.284	6.58158
384.615	4.0853
386.946	3.0561
389.277	6.82147
391.608	1.59089
393.939	19.5801
396.27	21.1589
398.601	4.94497
400.932	1.53843
403.263	2.41322
405.594	0.754234
407.925	2.54715
410.256	4.84476
412.587	1.46795
414.918	3.33042
417.249	3.58864
419.58	1.83305
421.911	2.19616
424.242	3.63808
426.573	1.88221
428.904	0.715832
431.235	3.03213
433.566	5.61921
435.897	6.09764
438.228	5.21347
440.559	5.82485
442.89	8.54557
445.221	9.38485
447.552	2.35801
449.883	4.57605
452.214	5.76223
454.545	10.4078
456.876	7.67459
459.207	17.9474
461.538	42.8549
463.869	14.7528
466.2	8.29523
468.531	13.2364
470.862	16.7786
473.193	5.69444
475.524	12.3788
477.855	13.9695
480.186	24.2535
482.517	12.3166
484.848	11.9536
487.179	73.644
489.51	61.5326
491.841	7.37838
494.172	19.1802
496.503	6.27562
498.834	5.013
501.166	0.463152
503.497	11.0377
505.828	18.4509
508.159	8.17627
510.49	8.90598
512.821	4.05718
515.152	13.7063
517.483	5.5634
519.814	4.56025
522.145	3.8865
524.476	6.26824
526.807	1.77309
529.138	8.66133
531.469	1.04727
533.8	3.37515
536.131	3.55178
538.462	9.08665
540.793	3.20608
543.124	6.79099
545.455	1.82511
547.786	2.67841
550.117	8.08628
552.448	6.47352
554.779	9.76232
557.11	16.5223
559.441	8.61684
561.772	9.21208
564.103	32.2752
566.434	47.3413
568.765	40.1989
571.096	22.0562
573.427	7.18476
575.758	11.6007
578.089	2.8553
580.42	5.68408
582.751	9.28564
585.082	6.46171
587.413	3.69281
589.744	4.68166
592.075	2.56382
594.406	1.90495
596.737	2.49253
599.068	1.54967
601.399	5.20921
603.73	3.21687
606.061	2.50455
608.392	1.32531
610.723	3.80168
613.054	1.39808
615.385	2.29194
617.716	2.39916
620.047	0.63599
622.378	4.20696
624.709	2.91721
627.04	1.30622
629.371	2.56145
631.702	3.66975
634.033	2.25014
636.364	2.291
638.695	4.65293
641.026	1.69812
643.357	1.39833
645.688	3.40616
648.019	1.80948
650.35	2.1638
652.681	3.4165
655.012	3.68146
657.343	0.955808
659.674	2.28479
662.005	0.574415
664.336	2.48057
666.667	3.38709
668.998	2.52431
671.329	5.49021
673.66	3.03628
675.991	2.60935
678.322	3.18482
680.653	2.85527
682.984	7.10716
685.315	10.4064
687.646	9.71669
689.977	2.22289
692.308	3.26779
694.639	8.62521
696.97	6.43058
699.301	4.56564
701.632	0.417551
703.963	2.17263
706.294	0.892815
708.625	2.11666
710.956	1.36911
713.287	0.802184
715.618	3.61025
717.949	5.78013
720.28	3.40503
722.611	1.09631
724.942	1.61604
727.273	2.20118
729.604	1.14921
731.935	1.13774
734.266	1.2396
736.597	0.904474
738.928	1.79649
741.259	2.16131
743.59	1.6147
745.921	0.299452
748.252	2.71676
750.583	1.80129
752.914	2.50259
755.245	3.11533
757.576	1.39043
759.907	1.35158
762.238	0.500496
764.569	1.94498
766.9	1.07411
769.231	0.935225
771.562	1.51047
773.893	1.02112
776.224	1.62987
778.555	2.58792
780.886	4.73632
783.217	5.69914
785.548	2.48915
787.879	0.998274
790.21	10.9181
792.541	3.92192
794.872	3.14781
797.203	1.02721
799.534	3.33065
801.865	2.01491
804.196	1.57929
806.527	6.31161
808.858	1.33253
811.189	2.03136
813.52	3.47987
815.851	2.4867
818.182	1.89177
820.513	2.79137
822.844	1.629
825.175	2.54337
827.506	2.7451
829.837	1.68218
832.168	0.310136
834.499	2.78261
836.83	0.866826
839.161	1.9397
841.492	2.96144
843.823	4.15339
846.154	3.03143
848.485	2.39423
850.816	0.946361
853.147	3.57875
855.478	5.04274
857.809	3.37888
860.14	3.13145
862.471	2.41212
864.802	4.23883
867.133	1.24741
869.464	2.70169
871.795	2.63312
874.126	6.28087
876.457	5.37009
878.788	3.5724
881.119	2.64867
883.45	4.29318
885.781	7.30598
888.112	4.3096
890.443	3.66696
892.774	6.34115
895.105	8.56448
897.436	1.55595
899.767	10.9914
902.098	10.4839
904.429	12.3145
906.76	31.0233
909.091	51.9369
911.422	45.3431
913.753	24.7667
916.084	7.30113
918.415	16.0286
920.746	16.2819
923.077	10.9001
925.408	1.66846
927.739	4.80169
930.07	11.9728
932.401	11.5316
934.732	6.38266
937.063	7.99462
939.394	5.74318
941.725	0.646459
944.056	21.4422
946.387	14.6938
948.718	78.8859
951.049	57.7665
953.38	7.26074
955.711	6.53299
958.042	18.4795
960.373	2.83415
962.704	7.29037
965.035	3.66416
967.366	3.49198
969.697	7.11141
972.028	6.93596
974.359	2.00968
976.69	8.37719
979.021	4.11436
981.352	2.15761
983.683	4.62035
986.014	0.665203
988.345	4.52793
990.676	4.24138
993.007	5.08568
995.338	5.67671
997.669	3.50537
1000	1.93149
1002.33	1.26381
1004.66	2.76387
1006.99	3.46111
1009.32	1.04365
1011.66	4.05345
1013.99	2.02444
1016.32	2.91948
1018.65	2.6718
1020.98	6.65061
1023.31	2.39293
1025.64	5.62963
1027.97	2.54684
1030.3	2.43148
1032.63	3.44983
1034.97	2.33625
1037.3	2.52402
1039.63	5.64692
1041.96	15.3688
1044.29	5.21139
1046.62	2.51733
1048.95	3.9163
1051.28	0.88262
1053.61	0.866175
1055.94	1.99847
1058.28	1.93613
1060.61	1.60819
1062.94	2.41268
1065.27	2.78922
