0	283.952
2.331	0.512322
4.662	0.437346
6.99301	0.341789
9.32401	0.264475
11.655	0.206851
13.986	0.204437
16.317	0.199378
18.648	0.412626
20.979	0.393412
23.31	0.187885
25.641	0.396935
27.972	0.470896
30.303	0.294486
32.634	0.354195
34.965	0.448131
37.296	0.497398
39.627	0.635551
41.958	0.378675
44.289	0.47501
46.62	0.476019
48.951	0.517487
51.2821	0.551319
53.6131	0.66739
55.9441	0.658708
58.2751	0.830637
60.6061	0.958556
62.9371	0.975456
65.2681	1.64821
67.5991	3.81219
69.9301	6.96261
72.2611	1.58247
74.5921	0.736857
76.9231	0.366112
79.2541	0.278167
81.5851	0.26439
83.9161	0.104013
86.2471	0.185497
88.5781	0.104739
90.9091	0.23444
93.2401	0.234424
95.5711	0.0563847
97.9021	0.0803518
100.233	0.0680683
102.564	0.0826091
104.895	0.0283874
107.226	0.0607862
109.557	0.0974269
111.888	0.108607
114.219	0.191752
116.55	0.167796
118.881	0.168714
121.212	0.12602
123.543	0.167051
125.874	0.140102
128.205	0.308151
130.536	0.380644
132.867	0.520507
135.198	0.745553
137.529	3.13407
139.86	1.71134
142.191	0.752153
144.522	0.589802
146.853	0.316158
149.184	0.292898
151.515	0.212263
153.846	0.204255
156.177	0.137809
158.508	0.171205
160.839	0.19052
163.17	0.142563
165.501	0.100651
167.832	0.117094
170.163	0.08586
172.494	0.0946497
174.825	0.0733033
177.156	0.085958
179.487	0.115058
181.818	0.12125
184.149	0.333518
186.48	0.0497731
188.811	0.0391482
191.142	0.0472607
193.473	0.0139225
195.804	0.142355
198.135	0.0308403
200.466	0.0267958
202.797	0.151187
205.128	0.208975
207.459	1.80596
209.79	0.220149
212.121	0.137475
214.452	0.0992469
216.783	0.0410505
219.114	0.108141
221.445	0.0161921
223.776	0.0361489
226.107	0.0146758
228.438	0.0328663
230.769	0.0954017
233.1	0.0495871
235.431	0.0794903
237.762	0.010588
240.093	0.0376169
242.424	0.0465075
244.755	0.0243942
247.086	0.0623014
249.417	0.0254991
251.748	0.051532
254.079	0.205841
256.41	0.0871726
258.741	0.0744073
261.072	0.0895817
263.403	0.0722924
265.734	0.165316
268.065	0.131883
270.396	0.233658
272.727	0.15995
275.058	0.513102
277.389	0.943626
279.72	0.238281
282.051	0.272163
284.382	0.0290144
286.713	0.0390532
289.044	0.0628039
291.375	0.0382555
293.706	0.0846514
296.037	0.016038
298.368	0.0343417
300.699	0.0204932
303.03	0.0418743
305.361	0.0638146
307.692	0.0147684
310.023	0.0184062
312.354	0.0550452
314.685	0.0358257
317.016	0.0477803
319.347	0.0322618
321.678	0.0533174
324.009	0.0204106
326.34	0.0314191
328.671	0.080294
331.002	0.0682158
333.333	0.0644682
335.664	0.0371191
337.995	0.0796843
340.326	0.281241
342.657	0.19819
344.988	0.780585
347.319	0.497129
349.65	0.240457
351.981	0.249649
354.312	0.0952784
356.643	0.044902
358.974	0.0953862
361.305	0.0907056
363.636	0.0554134
365.967	0.0483106
368.298	0.0655734
370.629	0.0669886
372.96	0.0432856
375.291	0.0410104
377.622	0.0330157
379.953	0.0704656
382.284	0.0685514
384.615	0.0282285
386.946	0.0356216
389.277	0.0851001
391.608	0.0675239
393.939	0.0608291
396.27	0.0982188
398.601	0.015061
400.932	0.0161114
403.263	0.0823293
405.594	0.020741
407.925	0.0380364
410.256	0.161928
412.587	0.237646
414.918	0.714855
417.249	0.164952
419.58	0.137126
421.911	0.114137
424.242	0.0616927
426.573	0.00944914
428.904	0.0407783
431.235	0.132421
433.566	0.0699467
435.897	0.0319022
438.228	0.0486828
440.559	0.0201693
442.89	0.0505651
445.221	0.0607227
447.552	0.0110681
449.883	0.0220171
452.214	0.0125817
454.545	0.0102905
456.876	0.0254925
459.207	0.0718269
461.538	0.112453
463.869	0.0303324
466.2	0.0217862
468.531	0.0390825
470.862	0.0478562
473.193	0.0621838
475.524	0.0571828
477.855	0.0839061
480.186	0.0588126
482.517	0.201516
484.848	0.454123
487.179	0.140105
489.51	0.16769
491.841	0.00289602
494.172	0.00723234
496.503	0.0785334
498.834	0.0579164
501.166	0.104044
503.497	0.0285247
505.828	0.0155862
508.159	0.0314907
510.49	0.0300889
512.821	0.0639788
515.152	0.036776
517.483	0.0466116
519.814	0.0798421
522.145	0.0444674
524.476	0.0968314
526.807	0.0389965
529.138	0.0625153
531.469	0.0155377
533.8	0.019969
536.131	0.0955934
538.462	0.0314647
540.793	0.0404112
543.124	0.0461419
545.455	0.0904247
547.786	0.17605
550.117	0.160774
552.448	0.309836
554.779	0.204956
557.11	0.0880912
559.441	0.160792
561.772	0.0515277
564.103	0.0445772
566.434	0.0483356
568.765	0.0387623
571.096	0.037212
573.427	0.0195531
575.758	0.0157271
578.089	0.0147797
580.42	0.0155883
582.751	0.0248583
585.082	0.0216681
587.413	0.0783135
589.744	0.03342
592.075	0.0336605
594.406	0.0430143
596.737	0.0991223
599.068	0.0224236
601.399	0.0147009
603.73	0.0248425
606.061	0.0303889
608.392	0.0413951
610.723	0.0767141
613.054	0.0379214
615.385	0.0357697
617.716	0.0602473
620.047	0.115305
622.378	0.160485
624.709	0.0749097
627.04	0.0863539
629.371	0.09319
631.702	0.0605553
634.033	0.0410929
636.364	0.0395634
638.695	0.0936722
641.026	0.0482927
643.357	0.0212959
645.688	0.0580551
648.019	0.0206591
650.35	0.0268533
652.681	0.0114276
655.012	0.0408397
657.343	0.0764536
659.674	0.0326974
662.005	0.0482183
664.336	0.0476486
666.667	0.0351423
668.998	0.035151
671.329	0.00410896
673.66	0.0348457
675.991	0.0333522
678.322	0.0254653
680.653	0.0459907
682.984	0.0744598
685.315	0.0584609
687.646	0.032168
689.977	0.106129
692.308	0.134775
694.639	0.0532206
696.97	0.162591
699.301	0.00417061
701.632	0.0621422
703.963	0.0648582
706.294	0.0698894
708.625	0.145399
710.956	0.0632817
713.287	0.0187474
715.618	0.0297913
717.949	0.00842353
720.28	0.0229576
722.611	0.0574001
724.942	0.0654909
727.273	0.0342627
729.604	0.0043599
731.935	0.0356184
